track_id,filepath,mfcc_mean_0,mfcc_std_0,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,spectral_centroid_mean,spectral_centroid_std,spectral_flatness_mean,spectral_flatness_std,spectral_spread_mean,spectral_spread_std,spectral_flux_mean,spectral_flux_std,zcr_mean,zcr_std,rms_mean,rms_std,tempo,beat_count,peak_dur_mean,peak_dur_var,ibi_mean,ibi_cv,actual_window_dur,chroma_mean,chroma_std,chroma_energy,chroma_entropy,chroma_class_0,chroma_class_1,chroma_class_2,chroma_class_3,chroma_class_4,chroma_class_5,chroma_class_6,chroma_class_7,chroma_class_8,chroma_class_9,chroma_class_10,chroma_class_11,contrast_mean_0,contrast_std_0,contrast_mean_1,contrast_std_1,contrast_mean_2,contrast_std_2,contrast_mean_3,contrast_std_3,contrast_mean_4,contrast_std_4,contrast_mean_5,contrast_std_5,contrast_mean_6,contrast_std_6,low_freq_ratio,onset_mean,onset_std,onset_max,onset_sharpness,key,scale,key_strength,key_idx,camelot,is_ambient,brightness,compactness,density,rhythm_strength,groove_regularity,texture,warmth,tonality,punch,bass_weight,tags,tag_bright,tag_dark,tag_punchy,tag_soft,tag_tonal,tag_atonal,tag_bass_heavy,tag_minimal,tag_dense,tag_rhythmic,tag_warm,tag_cold,tag_textured,tag_flat,tag_ambient,tag_four_four,tag_broken,tag_heavy_club,tag_dub_techno,tag_hardgroove,tag_industrial,tag_deep_minimal,tag_atmospheric,brightness_scale,compactness_scale,density_scale,rhythm_strength_scale,texture_scale,warmth_scale,tonality_scale,punch_scale,bass_weight_scale,groove_regularity_scale,bpm_tier,eff_0,eff_1,eff_2,eff_3,eff_4,eff_5,eff_6,eff_7,eff_8,eff_9,eff_10,eff_11,eff_12,eff_13,eff_14,eff_15,eff_16,eff_17,eff_18,eff_19,eff_20,eff_21,eff_22,eff_23,eff_24,eff_25,eff_26,eff_27,eff_28,eff_29,eff_30,eff_31,eff_32,eff_33,eff_34,cluster,umap_x,umap_y
Cousin - HomeSoon - 01 Catsu,/Users/maxbalateu/desktop/DATASET THESIS/Cousin - HomeSoon - 01 Catsu.mp3,-330.53759765625,31.806842803955078,191.28993225097656,14.001540184020996,65.91100311279297,30.913087844848633,20.45174217224121,17.011642456054688,6.811761856079102,18.123783111572266,-10.352134704589844,12.504042625427246,-13.54903793334961,12.739042282104492,-6.453227996826172,10.478350639343262,-5.0236430168151855,10.3048095703125,-7.303306579589844,8.844914436340332,-8.679255485534668,8.282644271850586,-9.253612518310547,8.837891578674316,-10.403725624084473,8.311262130737305,686.6774104589666,219.90617072951994,1.6205320207518525e-05,7.462815119652078e-05,1459.5682362328098,398.6702405960103,32.49093246459961,21.513225555419922,0.015830340154153768,0.005063352048551785,0.10238232463598251,0.06516057252883911,126.04801829268293,86,0.1297288770580696,0.0043717655133225005,0.4727309590502868,0.03424079275097811,45.0,0.5123441219329834,0.24933554232120514,0.32466474175453186,3.5579771995544434,0.7416525483131409,0.5082545280456543,0.5702178478240967,0.49092185497283936,0.37752583622932434,0.4686553180217743,0.41803526878356934,0.6493902802467346,0.5533543229103088,0.39441531896591187,0.5121558308601379,0.46355384588241577,23.8720579869049,7.329459065094599,9.012920081384832,2.9975683928910075,17.131449873446076,3.89728517303175,22.57697266387442,4.433635311606919,16.385789836377025,3.6320034762341242,17.65703158748916,3.17256486105085,42.43314421528118,3.78635758192317,0.2941893935203552,0.0746912732720375,0.1444501280784607,1.054095983505249,0.03862084702414304,C,minor,0.834456205368042,0,5A,0.0,0.16584489191034346,1.0,0.0003028148439905287,0.42710796571396015,0.39296136982686236,0.7378445351796079,0.6133173668221292,0.3791144287678475,0.432468322649181,0.3743617090397498,"dark, atonal, minimal, warm, textured",False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,very low,very high,very low,low,high,medium,low,low,low,low,house,-924.017,263.15555,56.361797,-11.063829,-39.594753,-37.747124,-18.054893,-6.637876,-26.043058,-20.126196,-16.877996,-10.642705,-9.181958,46.673447,24.268673,27.886354,17.997738,15.764878,14.332674,13.931445,13.588532,9.269342,10.080842,9.80855,8.181171,7.998086,408.2005,98.30131,492.4398,0.037397034,0.017848993,126.925064,1.6772305,0.7951322,0.0,2,4.376428,12.148501
Cousin - HomeSoon - 02 Overpass,/Users/maxbalateu/desktop/DATASET THESIS/Cousin - HomeSoon - 02 Overpass.mp3,-284.5034484863281,47.714378356933594,170.97784423828125,20.878496170043945,35.378257751464844,22.016660690307617,8.946684837341309,18.340566635131836,7.610053539276123,15.006305694580078,13.798929214477539,10.528263092041016,8.352486610412598,10.203404426574707,11.046051025390625,8.177840232849121,13.433181762695312,9.307981491088867,10.999265670776367,9.192411422729492,12.388776779174805,8.326358795166016,13.10965347290039,7.329570293426514,10.859155654907227,7.4932050704956055,895.858029719432,527.2590490037371,6.430873327190056e-05,0.00017492647748440504,1944.6035616682234,701.9047677211362,42.30268478393555,43.20917510986328,0.009711203560371516,0.007339830853958583,0.1865263730287552,0.1203870177268982,86.1328125,129,0.12102616902616903,0.0017619011238350986,0.34612244897959177,0.05148020609753226,45.0,0.47407376766204834,0.27368980646133423,0.2996520400047302,3.4889588356018066,0.39590373635292053,0.7150492072105408,0.9540340304374695,0.5459616184234619,0.4552685618400574,0.4915967881679535,0.44507694244384766,0.42491015791893005,0.3394998610019684,0.30544981360435486,0.3011285662651062,0.3150036334991455,19.657053777617392,4.885213349159614,12.635326385660465,4.765545512610131,15.855559592538807,4.494700104765221,15.858587205562847,4.210098102601223,15.428011915486628,3.550922566466173,15.500712510106952,2.617250488870474,46.25793062483593,3.3135351651245823,0.5728574395179749,0.0977989137172699,0.20900468528270721,1.2488723993301392,0.04576274214505895,G,minor,0.7480369210243225,7,6A,0.0,0.2029382735040997,0.78316435304474,0.18842042860300562,0.8721022922435893,0.2396001273575325,0.5193336295507862,0.8323159389136487,0.5775961252582323,0.5697615637144529,0.8122683745695767,"dark, bass_heavy, minimal, rhythmic, warm, deep_minimal",False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,very low,high,very low,very high,medium,very high,medium,medium,very high,very low,slow,-869.2844,219.00964,23.253307,22.279608,20.872486,22.881329,27.483677,30.035189,24.120739,22.092539,11.396242,1.3039058,-4.465789,61.358543,34.56323,29.262012,18.715706,16.254726,13.274332,10.935156,11.202523,11.856421,11.017973,9.788617,8.201284,9.762141,212.43408,159.84882,202.8536,0.056449164,0.007391086,129.66457,2.9480278,0.9259949,0.0,2,4.7643895,12.500593
Cousin - HomeSoon - 03 3 x a charm,/Users/maxbalateu/desktop/DATASET THESIS/Cousin - HomeSoon - 03 3 x a charm.mp3,-216.62193298339844,74.17993927001953,106.71150207519531,42.26750183105469,1.1508527994155884,33.07362365722656,39.184295654296875,33.97240447998047,-4.318262577056885,22.44286346435547,19.195755004882812,20.261432647705078,11.64244556427002,17.946033477783203,10.448253631591797,14.852995872497559,5.888617515563965,11.803791999816895,14.120506286621094,9.365267753601074,10.947991371154785,10.19130802154541,7.818737983703613,9.026388168334961,2.6259379386901855,8.750004768371582,3046.8530928743917,1767.9269608022637,0.0027708273846656084,0.0069043333642184734,3535.4224864390376,1211.9358249405807,39.077152252197266,37.054744720458984,0.04516400001612487,0.044920673378391555,0.14378783106803894,0.10348368436098099,129.19921875,98,0.11905616004138173,0.0017524886654588657,0.4615265212614255,0.011996922721695008,45.0,0.5041651725769043,0.26225146651268005,0.3229582905769348,3.527836799621582,0.39516571164131165,0.4015776515007019,0.4604387879371643,0.5668019652366638,0.6876669526100159,0.7843703031539917,0.5655070543289185,0.6916951537132263,0.41848018765449524,0.3844131529331207,0.35751229524612427,0.336349755525589,17.967175541058484,5.395568936576267,8.903011759417492,3.3067576189074686,12.906375933409235,3.888715423164414,16.551849314056376,5.34436876159002,15.464432530150654,3.7425581383795756,15.476769486477638,2.8108730507690227,53.19162279644502,4.816250753978847,0.31512802839279175,0.09758392721414566,0.22209492325782776,1.9209699630737305,0.042876364333611194,G,minor,0.796901524066925,7,6A,0.0,0.584367877097268,0.42393172532112067,0.2507761349994275,0.5512924289315309,0.5908420909651494,0.4990271100757694,0.40262049318024035,0.4657916168228746,0.5142748675416129,0.40726525829639315,minimal,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,medium,low,low,medium,medium,low,medium,medium,low,medium,minimal,-830.7063,161.80562,7.5616536,37.90707,-3.183366,6.480184,-1.727026,1.5226948,5.877583,1.6090056,2.0096333,-1.0972717,-1.4018345,109.58037,68.51812,48.096073,34.89153,32.985172,27.41825,18.903942,22.685637,17.572004,18.125053,13.9134655,10.622807,11.272596,1320.1721,1553.6957,1535.5132,0.042250097,0.05126311,129.84706,3.730882,0.7591637,1.0,0,7.235689,9.635012
Cousin - HomeSoon - 04 Muster,/Users/maxbalateu/desktop/DATASET THESIS/Cousin - HomeSoon - 04 Muster.mp3,-238.18714904785156,68.18934631347656,104.74730682373047,26.463754653930664,35.198143005371094,22.16037368774414,66.784912109375,17.638843536376953,4.423830509185791,16.113292694091797,21.811290740966797,12.389394760131836,8.33556842803955,10.867066383361816,13.88113784790039,10.31306266784668,2.0119192600250244,11.607133865356445,8.882257461547852,9.71285629272461,3.910670757293701,9.603811264038086,6.156836986541748,9.881744384765625,1.928880214691162,9.225702285766602,2383.114717099852,1506.529375726093,0.0010580384405329823,0.002265559509396553,3690.326172389362,993.7209599828595,73.89810943603516,64.53252410888672,0.024088793617776057,0.027351685307350035,0.24185962975025177,0.14763116836547852,132.51201923076923,96,0.11371899308246505,0.0010989402993025622,0.45914405060269725,0.02860056294434442,45.0,0.6502137184143066,0.2133171260356903,0.4682820439338684,3.535646915435791,0.39599478244781494,0.43296894431114197,0.5123330354690552,0.7291978597640991,0.9050812721252441,0.9080432653427124,0.771653413772583,0.7141801118850708,0.5932657122612,0.7451273798942566,0.6442788243293762,0.45043817162513733,19.810245919534598,4.9361193567885175,9.378088034482225,3.543482341870838,13.159306918343038,4.16013050080181,14.662925681371403,4.196805868323074,13.44128398865747,2.5180867355897156,14.338879058192724,1.892467885874769,53.33596270578153,2.6027389453938086,0.4992523491382599,0.13474811613559723,0.2890234589576721,1.7609972953796387,0.06282207977612404,Bb,minor,0.761479914188385,-1,?,0.0,0.4666691106529038,0.40549927373914885,0.3398866601316492,0.5305950183952691,0.4431366648655875,0.43425925561278483,0.6250195099740157,0.4433314345204606,0.8977041775644465,0.6966033022473705,"punchy, bass_heavy, minimal, warm",False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,medium,low,low,medium,low,medium,low,very high,high,low,minimal,-793.8071,146.1283,89.42255,58.241936,-2.4405866,16.431799,0.84904146,9.69578,-0.44540256,6.6118727,2.1181543,3.6235814,3.349252,78.17733,32.401505,30.629824,24.420483,18.960537,14.112897,16.912989,16.546568,13.487404,11.497843,11.239325,11.048269,9.685198,426.0948,486.77518,258.37344,0.108375885,0.015909657,130.98994,1.9621143,0.80337936,0.0,1,7.257788,11.887829
Cousin - HomeSoon - 05 Citta,/Users/maxbalateu/desktop/DATASET THESIS/Cousin - HomeSoon - 05 Citta.mp3,-306.3730773925781,107.22321319580078,97.24462890625,62.69624710083008,69.55790710449219,41.6632080078125,48.22391128540039,31.15608024597168,14.461782455444336,25.63505744934082,23.322900772094727,14.518250465393066,16.365447998046875,16.085412979125977,10.22297191619873,14.271364212036133,2.6697652339935303,15.114489555358887,-1.6698263883590698,13.014378547668457,-12.527053833007812,12.09560775756836,2.976534128189087,11.83176040649414,-7.297057628631592,11.620857238769531,3127.196432079172,3551.0365134653516,0.0044073257595300674,0.010318146087229252,3567.4990208466147,1959.8007079536685,52.189208984375,52.07875442504883,0.054090375870743036,0.09088688020665231,0.14783772826194763,0.10179051011800766,129.19921875,94,0.13262166405023548,0.0025221577112733537,0.4687684392753517,0.011998807268884918,45.0,0.6139312386512756,0.2512221932411194,0.44002413749694824,3.572089672088623,0.5078853964805603,0.5602242350578308,0.5968793034553528,0.5261943936347961,0.6085311770439148,0.7143878936767578,0.6406681537628174,0.6192445755004883,0.593085765838623,0.8082969784736633,0.6709296703338623,0.5208489894866943,20.703822502370137,6.272974742560957,11.501437095330475,3.9396260100252127,18.862475477970463,7.080562752650319,16.114841001819997,4.877276369944664,14.748662435405206,4.078417380004571,16.411875035847057,3.168316539768173,53.81658146786084,3.665286945750291,0.31355953216552734,0.09581830352544785,0.22195303440093994,1.9458768367767334,0.04136527041019559,A,major,0.6155537962913513,9,11B,0.0,0.5986149242193948,0.4199834295296991,0.10070840842870443,0.5098976078590074,0.590825326096605,0.823580282167613,0.3934893938598142,0.33853004904855777,0.48522613764747247,0.4048004799960374,"atonal, minimal, cold, textured",False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,medium,low,very low,medium,very high,low,low,medium,low,medium,minimal,-901.1646,149.79189,115.6552,52.744385,-0.5799048,5.2286367,-20.659164,-2.7693763,-37.79598,-3.9677534,-7.7314253,-9.418082,10.261178,108.33374,52.048077,48.35688,36.09359,27.32247,22.108044,24.485949,19.790665,19.162506,15.955344,16.569275,18.716259,15.050329,1278.0735,2104.7732,1374.1349,0.0320376,0.040095918,127.949615,2.608358,0.6558747,1.0,0,8.1501665,9.471605
Danny Wabbit - Sentimental EP - 01 Sentimental (Original Mix),/Users/maxbalateu/desktop/DATASET THESIS/Danny Wabbit - Sentimental EP - 01 Sentimental (Original Mix).mp3,-122.8463363647461,77.55655670166016,93.28963470458984,35.87425231933594,7.185385704040527,21.293115615844727,50.96210479736328,17.14429473876953,5.547905445098877,15.008746147155762,47.39691925048828,10.357989311218262,-2.42817759513855,9.616263389587402,24.235313415527344,9.708194732666016,-1.2769991159439087,9.84388256072998,12.606060028076172,8.252446174621582,2.8204994201660156,10.205312728881836,5.646878719329834,7.604881286621094,1.9865385293960571,8.408039093017578,3709.158359616334,1963.6842804222358,0.0033505151513963938,0.006287124007940292,4246.594742841778,949.1066371258783,101.94725799560547,67.7804946899414,0.05214921854843911,0.055832645638417736,0.3453700542449951,0.15074163675308228,147.65625,109,0.10605426094787798,0.0010481619473517304,0.40817670277987733,0.012931771076305987,45.0,0.520816445350647,0.23577482998371124,0.32683953642845154,3.510364532470703,0.37428879737854004,0.3309580683708191,0.3198368549346924,0.39664149284362793,0.3454956114292145,0.5912011861801147,0.7074097990989685,0.6785187721252441,0.8528961539268494,0.6620299816131592,0.5262547731399536,0.4642654359340668,20.700862230707724,5.944474662368005,10.351959813773776,3.5273326986310636,13.395198133725652,3.8389909427705415,13.317128527658463,3.3915346526283217,13.911569836132966,2.518919965096205,15.004224497169098,2.017374960348282,54.850079563187734,3.0001258786452394,0.33881744742393494,0.0860520452260971,0.1681816130876541,1.4103864431381226,0.04402951278230363,Ab,minor,0.8673166036605835,-1,?,0.0,0.7018125145482316,0.3503923237690768,0.6728843097609827,0.6651281868809709,0.5825257113818381,0.5287064236875275,0.3587903050981841,0.5160380299082312,0.5364425814704715,0.4444914657689045,"bright, dense, rhythmic, cold",True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,high,low,high,high,medium,low,medium,medium,low,medium,fast,-622.31604,90.43166,49.395683,44.300167,45.767067,23.453382,18.005735,7.6520734,11.282983,5.9022927,4.0658283,2.4081447,3.0616698,96.28582,47.924137,18.73405,17.73912,14.135166,11.756782,9.7995615,9.324392,11.472556,8.270428,8.258337,7.279708,7.9853606,1585.3502,1604.5304,1410.2374,0.19111083,0.051261596,146.96643,2.9211917,0.8178647,0.0,1,9.038664,12.525308
Danny Wabbit - Sentimental EP - 02 Suave (Original Mix),/Users/maxbalateu/desktop/DATASET THESIS/Danny Wabbit - Sentimental EP - 02 Suave (Original Mix).mp3,-127.27776336669922,85.8369369506836,100.78336334228516,31.148168563842773,10.993825912475586,25.799156188964844,59.130821228027344,14.243020057678223,5.03816556930542,11.851527214050293,40.18965530395508,10.417102813720703,-5.898368835449219,13.286050796508789,29.058414459228516,8.725602149963379,0.6200725436210632,9.575002670288086,10.468534469604492,7.619943141937256,3.378387689590454,9.135448455810547,5.139758110046387,6.648354530334473,2.5732905864715576,6.978514194488525,3395.728863449473,1833.5909216230582,0.001922127092257142,0.0032208345364779234,4083.4615105574826,962.1855777988615,101.3599624633789,75.71894073486328,0.04105581120194789,0.036794901076168604,0.34988632798194885,0.1410350352525711,147.65625,109,0.10633746451866573,0.0017347890954895486,0.41097169732090366,0.013828867260967397,45.0,0.5081340670585632,0.24154213070869446,0.3165428638458252,3.492776393890381,0.34827089309692383,0.32147273421287537,0.34742844104766846,0.34888049960136414,0.39879387617111206,0.4626103937625885,0.6927468180656433,0.8493771553039551,0.8728381395339966,0.5821565389633179,0.46512022614479065,0.40791428089141846,20.382874178104267,5.428859525822228,10.660851305961106,3.666892135105669,13.424417958530306,3.966933463455449,13.851774435304721,3.5925558743759924,13.598875521650724,2.3551818739386055,14.848830695775344,2.2032051255104887,54.79614384476791,2.7583468946073157,0.3450460433959961,0.07623325288295746,0.14688533544540405,1.1820762157440186,0.0395649356250443,G,minor,0.8308218717575073,7,6A,0.0,0.6462329874144124,0.3649972907706932,0.6710388685178903,0.6651281868809709,0.5745451738352011,0.5296148856016774,0.3945060590403878,0.5666176638434252,0.4506171447301595,0.4542792535408872,"bright, dense, rhythmic, cold",True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,medium,low,high,high,medium,low,medium,medium,medium,medium,fast,-624.2349,97.26823,68.199524,51.61446,40.5573,18.853174,23.128305,10.728356,9.208108,5.3523617,5.3699684,2.2853265,2.798976,104.10353,44.561855,23.76845,17.211176,12.30156,13.206352,9.962128,9.019067,8.23709,6.9910793,6.5828366,6.5678363,7.889004,1233.9984,1059.4033,649.51135,0.2029666,0.036651883,145.98096,3.6230347,0.6691853,0.0,1,8.812123,12.923878
Danny Wabbit - Sentimental EP - 03 Vivace (Original Mix),/Users/maxbalateu/desktop/DATASET THESIS/Danny Wabbit - Sentimental EP - 03 Vivace (Original Mix).mp3,-188.31878662109375,98.79338073730469,88.772705078125,42.044036865234375,31.67928123474121,31.149606704711914,62.41619110107422,22.651596069335938,6.1954665184021,16.235261917114258,41.23727035522461,13.68191909790039,6.0431389808654785,12.597944259643555,28.050838470458984,10.251622200012207,3.0319137573242188,11.890338897705078,10.10306167602539,7.992650985717773,-0.4554363489151001,9.05889892578125,2.4530773162841797,7.149428844451904,-0.40773776173591614,7.1328911781311035,3328.3454848066467,2113.654556647642,0.0020040073432028294,0.004473258275538683,4002.8808774386684,1231.5541496921385,91.76427459716797,87.04991912841797,0.033889943724200206,0.04358021023273137,0.324979692697525,0.16195166110992432,143.5546875,107,0.16674180119809118,0.00362624126515917,0.413797116330809,0.013455018553804512,45.0,0.5982853174209595,0.22836294770240784,0.4100949764251709,3.5340683460235596,0.5806527137756348,0.4376913011074066,0.40104663372039795,0.38764721155166626,0.649604320526123,0.9201564192771912,0.48968446254730225,0.46875983476638794,0.6971700191497803,0.7761446237564087,0.7371834516525269,0.6336804628372192,24.370289614558565,6.074843448647167,11.260804040162443,3.8084190486790943,15.833823546771436,4.045237319398913,14.965163914110864,4.545404894810657,13.591661462603577,2.6553509369327633,14.666261907441195,2.1063960424502204,54.7435657044677,3.565289777739777,0.38359132409095764,0.10630159825086594,0.2198113650083542,1.367712378501892,0.05140785047724101,F,major,0.6527252197265625,5,7B,0.0,0.6342840918335906,0.37265073577504315,0.5333182662593785,0.6444307763447091,0.5778709193854412,0.7478932478279812,0.4341299444019709,0.44787105436978847,0.67828111013289,0.514850372416806,"bright, punchy, rhythmic, textured, hardgroove, industrial",True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,medium,low,medium,medium,high,low,low,high,medium,medium,hardgroove,-713.0333,96.67833,108.203255,69.87495,48.125343,31.161896,22.865664,6.291846,2.9043796,2.6919463,3.12649,3.780187,4.595924,124.09698,64.945,27.268143,24.207838,13.034843,13.359955,15.235569,12.032154,8.767025,5.6866183,6.034526,5.5163703,5.9519334,925.02985,1008.70496,634.459,0.19823335,0.021127183,145.01953,3.3079586,0.7198915,1.0,1,8.217612,10.962997
Danny Wabbit - Sentimental EP - 04 Somersby (Original Mix),/Users/maxbalateu/desktop/DATASET THESIS/Danny Wabbit - Sentimental EP - 04 Somersby (Original Mix).mp3,-173.96141052246094,98.61434936523438,106.08936309814453,44.80112838745117,34.455421447753906,35.50110626220703,74.96820068359375,18.455284118652344,-1.0245227813720703,16.870426177978516,25.737918853759766,11.366608619689941,-1.508912444114685,14.735095024108887,9.850415229797363,9.232044219970703,-1.9355534315109253,11.505853652954102,1.8601553440093994,8.568582534790039,1.349543809890747,9.357563972473145,0.8753418922424316,8.672897338867188,1.7246724367141724,7.436720371246338,3033.4147915595136,2360.2261738817447,0.003500154009088874,0.0058028483763337135,3293.1966098830603,1282.6891738461782,111.85458374023438,88.90872192382812,0.06578216710203819,0.07643740158507155,0.3289216160774231,0.20699599385261536,143.5546875,107,0.11915665557002943,0.0032274456748506482,0.4167543747058571,0.009317791273053036,45.0,0.6352970600128174,0.2148689478635788,0.4497710168361664,3.5365898609161377,0.5473344326019287,0.4674392640590668,0.48417484760284424,0.49527987837791443,0.4725817143917084,0.5095350742340088,0.5552880167961121,0.7919288277626038,0.9707087874412537,0.8645820617675781,0.7676805853843689,0.6970309615135193,20.686614114046193,5.516629439963048,9.807512149871128,3.4380387465552102,14.93429065496284,3.842311917386434,15.90552911584363,4.364244719174438,13.427588600667317,2.3791621893818773,14.8144712919894,1.9340378804472877,53.395522315490425,4.553739333706204,0.3083272874355316,0.09106887876987457,0.17421936988830566,1.0341434478759766,0.047604010282891095,A,minor,0.4136447012424469,9,8A,0.0,0.5819849028025798,0.45623071812029126,0.5632410263330825,0.6444307763447091,0.6146755544040032,0.5686707240089575,0.398083363652716,0.44061972986797726,0.6051574447842902,0.39657838608948304,"punchy, rhythmic, cold, four_four, hardgroove",False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,medium,medium,medium,medium,medium,low,low,medium,low,medium,hardgroove,-750.86835,157.29008,98.80859,56.118374,22.441576,17.659378,7.0381503,6.356019,5.837689,6.752108,4.30901,2.1589086,3.278611,135.87926,94.58223,30.83506,16.330158,12.844423,12.440921,9.09061,9.909371,9.276301,9.5581455,8.7086315,7.2447076,6.748467,1070.2411,1597.2024,1439.4093,0.21410847,0.03950828,144.05522,2.9169693,0.74454606,1.0,1,8.316374,10.91226
Deetron presents Soulmate - Filter Dub -digital only-,/Users/maxbalateu/desktop/DATASET THESIS/Deetron presents Soulmate - Filter Dub -digital only-.mp3,-95.19258117675781,58.223323822021484,75.3363037109375,40.809627532958984,-55.019649505615234,23.23125648498535,51.764739990234375,14.825886726379395,-9.012144088745117,11.437599182128906,46.269874572753906,11.431448936462402,5.27938175201416,12.299808502197266,36.7393913269043,11.336941719055176,10.009014129638672,10.463767051696777,18.501789093017578,6.169111251831055,8.228692054748535,8.231559753417969,13.9603853225708,6.746369361877441,7.540760517120361,7.5557074546813965,3895.488537763959,1274.3478324364728,0.001985873095691204,0.0030386438593268394,3775.0719827423054,589.5039901457006,99.67901611328125,69.1756820678711,0.06585384719265996,0.052002338240684204,0.3156285285949707,0.09950017929077148,132.51201923076923,98,0.11526623640909354,0.0016838542653017658,0.45003623442504154,0.01374771061749903,45.0,0.4571784436702728,0.19521470367908478,0.24712088704109192,3.4888052940368652,0.3422170579433441,0.4241023659706116,0.3888576626777649,0.4533352851867676,0.5738988518714905,1.0,0.5113288760185242,0.4451863467693329,0.4295414090156555,0.30346032977104187,0.2968379557132721,0.31737658381462097,18.447991556916165,5.185593520500084,10.16313157803717,4.0493834033446765,12.297679019741688,3.9626911593783394,15.174099240783573,3.918551406633474,14.95320926009147,3.4806397354630514,15.499868128400966,2.1174945423688283,56.32934768667318,2.7820401110370185,0.24145527184009552,0.13505898416042328,0.3040095567703247,1.5654184818267822,0.06000117032579385,F,minor,0.4177473485469818,5,4A,0.0,0.7348538948868961,0.39605528045941046,0.6823917754110761,0.5512924289315309,0.5752671406113754,0.5657243422659348,0.2571412945201761,0.5780376771662473,0.8434760217836014,0.2914938534807241,"bright, punchy, dense, cold",True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,high,low,high,medium,medium,low,medium,very high,low,medium,minimal,-621.51434,18.048826,-19.608557,46.955807,31.322193,50.016754,39.00047,34.325806,9.667969,11.967222,5.32656,10.6606655,6.8752446,75.15625,67.154045,34.496418,24.129093,18.805115,17.630333,17.993986,13.0246,10.898819,10.064785,8.342072,8.496822,7.9761314,1888.205,1651.1008,2341.5962,0.1618522,0.085073516,133.3703,3.6852005,0.5003098,1.0,1,8.902883,12.276688
Deniro - Monsoon EP - 01 Monsoon 1,/Users/maxbalateu/desktop/DATASET THESIS/Deniro - Monsoon EP - 01 Monsoon 1.mp3,-158.64739990234375,84.68293762207031,109.57488250732422,35.92940902709961,20.097074508666992,23.839086532592773,69.92193603515625,16.774694442749023,5.157766342163086,17.157712936401367,31.270797729492188,10.103001594543457,7.54108190536499,8.607110023498535,14.941527366638184,8.345319747924805,0.47680947184562683,8.279208183288574,4.062884330749512,7.5401434898376465,-2.618527412414551,5.848189353942871,1.7418715953826904,6.067938327789307,-2.0212674140930176,5.725508689880371,2869.188160257788,1801.3170010304916,0.0020130276679992676,0.0039255633018910885,3564.2771067096023,1082.2900504082038,97.13220977783203,55.70606231689453,0.04147342016576367,0.04283481598626621,0.258794367313385,0.11139753460884094,132.51201923076923,79,0.11447082234254245,0.0001813095082671362,0.45799872085586374,0.012607841883025663,45.0,0.645820677280426,0.19312690198421478,0.45438238978385925,3.560422420501709,0.6473285555839539,0.6429993510246277,0.5343773365020752,0.5327188372612,0.5381947755813599,0.523975670337677,0.5298044085502625,0.742200493812561,0.7262828946113586,0.8333023190498352,0.8879497647285461,0.6107169985771179,15.157324173110823,5.170712739189879,10.29271963052449,3.3984203696202644,16.73627027549653,4.187991587071871,12.763487541748896,3.224700009528572,12.690194807161134,2.188543615187565,14.58124768107058,2.7320162077780723,54.01716908761888,3.7382806669745556,0.32925960421562195,0.09424349665641785,0.1851055771112442,1.0708595514297485,0.04798254485812822,Bb,major,0.5765514373779297,-1,?,0.0,0.5528630791639051,0.4203768039008634,0.49933750109755637,0.3546670288370437,0.5854073746121873,0.38187226641571603,0.431967704144835,0.37208250894082634,0.6124342582644225,0.4294720069212798,"punchy, atonal, flat",False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,medium,low,medium,low,low,low,low,medium,low,medium,minimal,-713.70526,151.97449,105.52385,59.771408,-0.36546046,5.3224344,-5.1806917,-1.0282229,3.313211,13.209168,7.8424006,9.263053,8.805787,106.35044,63.207428,18.043621,12.173675,12.447982,9.951803,8.913352,9.022084,7.9697156,8.564719,7.285992,7.225959,6.8351603,788.43585,906.76495,566.1025,0.18451132,0.022242013,131.0109,3.2441673,0.52028006,1.0,1,7.1264606,12.7566185
