track_id,eff_0,eff_1,eff_2,eff_3,eff_4,eff_5,eff_6,eff_7,eff_8,eff_9,eff_10,eff_11,eff_12,eff_13,eff_14,eff_15,eff_16,eff_17,eff_18,eff_19,eff_20,eff_21,eff_22,eff_23,eff_24,eff_25,eff_26,eff_27,eff_28,eff_29,eff_30,eff_31,eff_32,eff_33,eff_34
Cousin - HomeSoon - 01 Catsu,-924.017,263.15555,56.361797,-11.063829,-39.594753,-37.747124,-18.054893,-6.637876,-26.043058,-20.126196,-16.877996,-10.642705,-9.181958,46.673447,24.268673,27.886354,17.997738,15.764878,14.332674,13.931445,13.588532,9.269342,10.080842,9.80855,8.181171,7.998086,408.2005,98.30131,492.4398,0.037397034,0.017848993,126.925064,1.6772305,0.7951322,0.0
Cousin - HomeSoon - 02 Overpass,-869.2844,219.00964,23.253307,22.279608,20.872486,22.881329,27.483677,30.035189,24.120739,22.092539,11.396242,1.3039058,-4.465789,61.358543,34.56323,29.262012,18.715706,16.254726,13.274332,10.935156,11.202523,11.856421,11.017973,9.788617,8.201284,9.762141,212.43408,159.84882,202.8536,0.056449164,0.007391086,129.66457,2.9480278,0.9259949,0.0
Cousin - HomeSoon - 03 3 x a charm,-830.7063,161.80562,7.5616536,37.90707,-3.183366,6.480184,-1.727026,1.5226948,5.877583,1.6090056,2.0096333,-1.0972717,-1.4018345,109.58037,68.51812,48.096073,34.89153,32.985172,27.41825,18.903942,22.685637,17.572004,18.125053,13.9134655,10.622807,11.272596,1320.1721,1553.6957,1535.5132,0.042250097,0.05126311,129.84706,3.730882,0.7591637,1.0
Cousin - HomeSoon - 04 Muster,-793.8071,146.1283,89.42255,58.241936,-2.4405866,16.431799,0.84904146,9.69578,-0.44540256,6.6118727,2.1181543,3.6235814,3.349252,78.17733,32.401505,30.629824,24.420483,18.960537,14.112897,16.912989,16.546568,13.487404,11.497843,11.239325,11.048269,9.685198,426.0948,486.77518,258.37344,0.108375885,0.015909657,130.98994,1.9621143,0.80337936,0.0
Cousin - HomeSoon - 05 Citta,-901.1646,149.79189,115.6552,52.744385,-0.5799048,5.2286367,-20.659164,-2.7693763,-37.79598,-3.9677534,-7.7314253,-9.418082,10.261178,108.33374,52.048077,48.35688,36.09359,27.32247,22.108044,24.485949,19.790665,19.162506,15.955344,16.569275,18.716259,15.050329,1278.0735,2104.7732,1374.1349,0.0320376,0.040095918,127.949615,2.608358,0.6558747,1.0
Danny Wabbit - Sentimental EP - 01 Sentimental (Original Mix),-622.31604,90.43166,49.395683,44.300167,45.767067,23.453382,18.005735,7.6520734,11.282983,5.9022927,4.0658283,2.4081447,3.0616698,96.28582,47.924137,18.73405,17.73912,14.135166,11.756782,9.7995615,9.324392,11.472556,8.270428,8.258337,7.279708,7.9853606,1585.3502,1604.5304,1410.2374,0.19111083,0.051261596,146.96643,2.9211917,0.8178647,0.0
Danny Wabbit - Sentimental EP - 02 Suave (Original Mix),-624.2349,97.26823,68.199524,51.61446,40.5573,18.853174,23.128305,10.728356,9.208108,5.3523617,5.3699684,2.2853265,2.798976,104.10353,44.561855,23.76845,17.211176,12.30156,13.206352,9.962128,9.019067,8.23709,6.9910793,6.5828366,6.5678363,7.889004,1233.9984,1059.4033,649.51135,0.2029666,0.036651883,145.98096,3.6230347,0.6691853,0.0
Danny Wabbit - Sentimental EP - 03 Vivace (Original Mix),-713.0333,96.67833,108.203255,69.87495,48.125343,31.161896,22.865664,6.291846,2.9043796,2.6919463,3.12649,3.780187,4.595924,124.09698,64.945,27.268143,24.207838,13.034843,13.359955,15.235569,12.032154,8.767025,5.6866183,6.034526,5.5163703,5.9519334,925.02985,1008.70496,634.459,0.19823335,0.021127183,145.01953,3.3079586,0.7198915,1.0
Danny Wabbit - Sentimental EP - 04 Somersby (Original Mix),-750.86835,157.29008,98.80859,56.118374,22.441576,17.659378,7.0381503,6.356019,5.837689,6.752108,4.30901,2.1589086,3.278611,135.87926,94.58223,30.83506,16.330158,12.844423,12.440921,9.09061,9.909371,9.276301,9.5581455,8.7086315,7.2447076,6.748467,1070.2411,1597.2024,1439.4093,0.21410847,0.03950828,144.05522,2.9169693,0.74454606,1.0
Deetron presents Soulmate - Filter Dub -digital only-,-621.51434,18.048826,-19.608557,46.955807,31.322193,50.016754,39.00047,34.325806,9.667969,11.967222,5.32656,10.6606655,6.8752446,75.15625,67.154045,34.496418,24.129093,18.805115,17.630333,17.993986,13.0246,10.898819,10.064785,8.342072,8.496822,7.9761314,1888.205,1651.1008,2341.5962,0.1618522,0.085073516,133.3703,3.6852005,0.5003098,1.0
Deniro - Monsoon EP - 01 Monsoon 1,-713.70526,151.97449,105.52385,59.771408,-0.36546046,5.3224344,-5.1806917,-1.0282229,3.313211,13.209168,7.8424006,9.263053,8.805787,106.35044,63.207428,18.043621,12.173675,12.447982,9.951803,8.913352,9.022084,7.9697156,8.564719,7.285992,7.225959,6.8351603,788.43585,906.76495,566.1025,0.18451132,0.022242013,131.0109,3.2441673,0.52028006,1.0
DiSKOP - Diskop - Bonkers,-704.09344,71.77355,23.690636,43.13176,34.44169,31.257906,24.041262,16.753744,12.282685,6.8720207,1.8499129,-1.7340742,-2.1923032,102.81462,56.508873,24.228987,18.041397,18.703447,17.408142,13.256785,10.223868,9.676643,9.874355,9.04774,9.079509,7.6344934,2207.1611,2421.4907,2490.7126,0.122280665,0.07928384,125.998764,3.7891273,0.7922487,0.0
DiSKOP - Diskop - Boos,-737.52203,26.051931,10.54284,10.948877,-0.9776541,12.72217,2.8375635,11.677001,10.911647,10.701411,9.698537,6.7600784,2.7609107,105.17917,41.49505,22.639784,14.842589,14.486606,13.878811,11.49305,12.353395,14.766102,13.312521,12.007093,11.173296,7.9842386,4497.009,1876.6312,6461.6685,0.037969105,0.19025251,128.99596,4.1167984,0.6129109,0.0
DiSKOP - Diskop - Crawling,-850.7419,62.533337,14.92908,48.83634,34.346714,33.77992,27.291191,19.18703,5.5187984,6.8138623,0.14300796,-1.7617854,-6.032119,118.37795,44.90347,49.056175,28.136934,19.644354,17.508331,13.367761,12.501114,11.250485,9.718646,8.287233,7.0369515,8.351578,1932.1157,1710.5105,2154.8364,0.025354803,0.06878022,125.20108,3.5784984,0.6733227,1.0
DiSKOP - Diskop - High Hill,-682.6686,72.50982,28.892227,48.81475,24.890722,31.918076,14.5644655,14.685411,3.4692917,9.238522,0.95350766,2.0153282,-1.4740403,99.799675,40.691044,38.486935,19.195541,16.830149,14.777589,12.8061075,8.944207,8.974226,9.124183,7.350531,6.7652483,6.972556,1722.3756,1340.2216,1822.5836,0.080967404,0.06526535,123.94724,3.405426,0.88316303,0.0
DiSKOP - Rareness - - 01 Diskop - Rareness,-684.9147,66.78613,0.7988528,7.6411924,-0.9180817,7.3285336,3.2655365,-2.3854005,-9.933568,-18.658861,-20.43502,-16.199833,-8.129883,100.04088,46.644737,31.596712,22.150488,22.664198,19.264256,15.44468,16.084509,16.134817,16.02213,13.560318,11.793661,9.779615,2641.3494,2138.091,3139.2744,0.09498856,0.10080146,128.99596,3.9890924,0.7617043,1.0
DiSKOP - Rareness - - 02 Diskop - Soleness,-723.42236,73.98638,68.383644,24.172552,-9.691933,-12.2408,-21.743809,-11.323983,-5.3479156,1.3678162,6.7458587,7.3720207,8.238887,115.342186,50.490208,50.97605,24.112757,20.006008,22.586811,20.539192,18.036749,14.705656,12.763967,12.435555,11.943167,11.715605,2495.0625,2256.1208,2786.0632,0.0977565,0.09731133,128.94513,3.916861,0.74414325,0.0
Dialog - Child Was I,-699.40607,132.03204,19.836422,24.963171,19.02136,16.453651,12.66012,14.264052,0.949935,-0.093033515,4.5632544,4.468285,2.7173603,66.42379,45.3141,30.499563,16.721998,16.886696,15.094869,12.93649,12.267241,12.598947,10.796816,11.00375,10.978604,9.489006,1116.3853,1417.958,1079.3591,0.100096256,0.041001838,133.0023,3.403506,0.8501611,0.0
Diffuse Reality Records - In Situ,-826.95154,219.96033,58.251347,43.633568,48.72716,42.902096,21.858717,24.90241,16.817915,13.622991,2.4024668,4.4969645,2.6783574,133.3844,62.897957,41.40479,17.006222,19.207191,15.221555,12.369768,9.424765,9.42526,7.031846,6.7185025,6.5606604,6.80373,187.92316,334.41806,101.25187,0.20393471,0.0062532113,139.96011,3.1443036,0.83500594,0.0
Diffuse Reality Records - Sakê Dreams,-651.44305,121.84363,64.66898,63.20297,15.918277,14.109184,3.6342885,1.0321828,-0.81703174,2.257334,0.13508862,5.207665,4.280172,88.707825,69.06897,24.678968,33.00995,29.028446,21.2159,14.441382,10.435985,9.414584,8.665206,8.125871,9.001689,9.586212,1057.6027,1071.2749,774.53723,0.14705448,0.032231096,139.97328,3.9055774,0.74349403,0.0
Distant Glow - Katire (44_24),-755.9667,139.14493,97.81656,64.10171,32.178215,28.423151,17.339989,14.268999,7.232737,6.674951,2.1043622,0.076939054,-1.8139316,83.35718,42.09709,18.07803,17.392033,16.355858,11.278859,9.011822,8.458367,8.122987,8.237143,7.9219513,7.693525,7.315583,324.3744,414.77707,180.20418,0.22776188,0.011049323,131.95045,2.7799268,0.72405845,0.0
EQD - Equalized #111 - 05 - Untitled,-691.0545,82.27786,18.547813,91.40289,32.605312,9.0672,4.169039,10.698461,-8.975109,2.3237967,0.5557371,1.6450974,2.0332818,97.820145,46.963287,30.433489,25.505587,23.048063,16.896887,15.075225,13.537895,15.742556,8.713228,13.204078,7.574904,8.122614,1361.087,1243.5869,1429.3298,0.11748803,0.048152085,128.08107,3.651545,0.6954156,0.0
EQD - Equalized #111 - 06 - Untitled,-906.9209,178.33762,64.06181,55.162422,45.361942,40.27008,12.401101,13.821355,13.449906,12.618032,18.391079,3.3223982,-0.6312933,89.34943,36.063164,27.853384,17.506094,16.735682,13.805775,8.113926,8.821246,6.195895,7.5415173,6.7278376,5.5650196,5.8911796,123.21359,160.90257,81.30971,0.08325173,0.0032398452,128.52399,3.3973815,0.564931,0.0
EQD - Equalized #111 - 08 - Untitled,-749.0708,89.141426,54.620277,39.025124,37.740814,43.61953,26.813063,21.90885,14.370903,14.474195,15.268164,12.791979,5.626771,102.723976,65.04133,58.205643,28.540174,26.33198,16.654331,12.515111,15.000924,9.906045,8.739888,7.941451,6.2602386,6.533135,704.2611,662.6434,405.41565,0.13823104,0.01731198,128.98918,3.6587913,0.8391507,1.0
Farron - CoHo Stage,-708.45337,178.58026,1.0058022,50.557243,24.303925,27.707235,16.59565,16.139406,10.357253,7.7911553,2.9511323,-2.1433914,-1.1534712,113.01985,82.082405,41.990925,30.97303,20.006315,15.556529,12.453618,11.05344,12.509181,11.490488,10.113615,11.2305565,8.844481,730.6259,834.0801,690.84515,0.19753903,0.026262542,142.48027,3.7887123,0.7791652,1.0
Farron - Scientifical Sadness,-700.8426,174.65009,16.87418,48.134285,21.713217,33.020306,14.200671,18.082062,12.44841,8.983536,10.948637,7.6623716,10.177807,135.42932,72.51332,46.73616,26.872566,24.56973,17.72155,15.24039,9.981158,10.414468,9.959791,8.545336,8.400636,8.041305,441.84952,516.9309,193.83215,0.19013071,0.012479789,133.96313,3.2981563,0.84400713,0.0
Fireground - Etereo,-623.48724,102.42112,50.6498,53.22271,25.861473,12.153916,4.9391665,20.252472,15.568427,9.520839,4.495573,6.25088,4.372322,82.30426,35.74862,23.988543,13.950171,11.341325,11.906583,11.861195,11.063667,9.644261,9.60908,9.127104,7.585955,7.20254,852.4296,686.10065,392.1542,0.1810965,0.024404429,68.808754,2.7381718,0.5231758,1.0
Fireground - Glare (1),-593.235,59.434494,41.196617,62.96279,36.26345,23.477629,14.180815,11.679325,3.2752318,8.993537,6.257118,5.722215,2.6449955,78.13385,29.999796,20.69241,16.297836,16.511795,12.593696,11.05062,8.811084,7.6425076,7.010768,6.508116,7.1822605,6.0583816,1215.7133,837.7039,889.7836,0.17207487,0.044577904,137.95184,3.0087726,0.47289354,1.0
Fireground - Red Night (1),-607.0036,94.06798,65.85046,40.768482,10.216055,15.065463,5.0180793,8.74515,4.260336,5.286831,2.5604665,-0.099210955,4.5451746,54.855278,28.803314,19.97563,18.135866,13.253659,12.094214,9.119878,9.143497,8.872532,8.17204,8.211084,6.91698,7.333919,1371.512,900.7367,848.05835,0.16035444,0.052599885,133.19034,3.276392,0.57448334,1.0
Forest Drive West - Break,-624.38043,122.03164,73.34423,59.11325,24.052656,19.85973,-3.3442075,5.9555035,-7.220937,-1.6120597,-2.7101114,-3.99798,0.7258148,174.32356,86.54323,41.28207,14.8845215,13.272114,7.918067,7.199001,10.050466,10.407528,8.011785,6.2469273,6.0735297,8.20231,1248.6024,1097.779,1124.8912,0.16737776,0.04929544,85.00473,2.1546657,0.8973162,0.0
Forest Drive West - Dualism,-817.3998,100.96379,104.45,65.79298,36.10397,38.387287,24.945585,17.728924,9.1965065,12.6696615,4.3524637,4.6736865,4.3786063,120.051506,69.58628,43.82804,27.5222,24.212704,13.886959,10.617819,12.886844,10.65576,10.275284,8.965497,8.248791,7.8037157,939.6519,1557.9135,1089.8217,0.119743414,0.033547282,126.00123,3.7812812,0.8113189,0.0
Frag Maddin - MISTRESS 13 - 02 Reisefuehrer,-875.02997,201.03828,87.64233,47.917625,14.909348,13.404533,5.5732493,7.622531,3.6031628,9.057632,6.3343654,3.2696514,1.453804,141.63145,54.293037,32.24331,20.227623,21.811977,15.280232,12.552845,9.985966,8.866967,10.129052,10.51649,9.858749,8.717054,301.74756,585.7905,302.63104,0.11315259,0.008352915,124.96562,3.7393723,0.70918787,0.0
Frag Maddin - MISTRESS 13 - 03 Transmission X,-722.60223,124.55954,60.384827,45.579895,26.33309,33.1498,11.136162,11.459212,3.0749903,10.283751,-1.6544678,0.26856634,0.8184852,144.1324,100.8691,33.430183,22.153675,22.738922,14.639011,12.00405,14.296603,10.194141,9.757408,11.010554,8.679764,6.827153,1487.2932,1538.0463,1886.5585,0.16062275,0.063797295,128.37718,3.9616046,0.73854214,0.0
Frank & Tony - Agitate,-773.1021,208.94754,61.96461,69.017265,-4.8934703,20.0681,5.0818005,-12.241265,0.21369414,-3.3153145,-4.7992907,1.4804283,-7.729342,122.20812,58.416443,36.415684,21.589226,23.70773,18.360209,15.112265,12.248431,10.979219,10.58801,9.825591,10.774923,9.0012455,336.695,379.12033,278.85706,0.15963039,0.011618449,116.69253,3.411827,0.803338,0.0
Fukumachi - Into The Void,-646.98474,172.13892,56.883923,26.787437,10.604754,15.0364895,10.304544,8.402981,3.2405725,3.841863,0.4118831,1.3342209,1.141063,97.7265,67.84247,35.64066,23.793715,17.884398,16.563139,15.004145,12.918329,12.755417,11.238259,9.851171,9.523414,9.593577,746.93286,1056.4181,779.91846,0.2551039,0.025271624,144.7105,3.7490926,0.7634843,0.0
Furesshu - Today and Tomorrow,-790.5078,212.6355,16.97896,-21.79172,1.6890984,19.238358,13.053125,1.9791784,10.709022,15.312229,11.461255,7.143995,4.907123,97.29838,23.509895,17.767529,23.342676,16.413015,13.461441,12.610018,13.537892,15.251256,11.369178,10.837915,11.184336,9.839307,467.3568,297.77057,570.884,0.07603326,0.019836685,135.20406,2.6349347,0.8265986,0.0
Genning - Moon's Rain • Limited Edition 10- EP - 01 Moon's Rain -SNIPPET-,-628.81366,169.7221,45.356743,23.57983,-23.836908,-0.42210522,11.334397,-4.666528,-1.033657,0.38184622,6.876276,19.202799,-7.2370872,40.11865,27.7186,19.977453,14.729095,11.983895,10.002416,10.379815,8.807423,8.124544,6.7952294,6.2993264,6.0573244,5.86348,594.3801,272.463,509.47476,0.14442103,0.024682853,165.08067,1.4069251,0.6634425,1.0
H.K. - Cheap Thrills,-701.05914,70.91218,58.494736,50.013336,22.677341,23.537907,6.797241,12.255577,5.169436,6.073657,2.0970812,-0.94428635,0.60356045,120.1373,86.45787,52.008095,27.755344,30.715937,22.278074,17.773977,21.033106,18.985561,15.3409,14.869347,15.03395,13.395036,1806.8773,2421.0742,2157.102,0.17593017,0.085691,125.06015,3.7361026,0.7923316,0.0
HOMVA - A1.Cuvona - Puthia -HOMVA014-,-739.8028,158.98337,85.175064,65.11218,36.516846,27.635345,6.2219315,7.403078,7.7800727,11.366657,9.917082,15.016245,18.799807,137.2853,72.39827,38.88404,22.475065,15.464091,13.746028,17.691067,11.467891,6.9961123,5.4738326,6.868649,8.311761,10.915982,301.6535,342.3469,92.080475,0.2681167,0.008677806,134.03757,2.802774,0.86103964,1.0
Havantepe - Condensation -At Night-,-670.5254,135.35327,25.336195,41.829803,3.864376,18.599785,14.734139,13.858724,6.119353,11.347825,6.7617087,6.1991777,2.520694,53.975937,33.922306,24.954994,15.670992,14.393811,12.862352,14.139504,12.86757,11.4312105,11.451616,10.451198,9.841879,9.238913,525.76196,476.53152,315.5343,0.15085198,0.021106595,134.99524,3.7826962,0.84922945,1.0
Havantepe - Rain On Window,-778.73566,172.63086,74.40186,25.426596,15.270524,25.933907,20.432274,16.05346,16.503336,11.947222,7.531541,10.304326,6.3603926,109.04134,66.70918,31.964533,17.755327,15.674671,13.423128,13.416813,10.884646,8.53125,9.225936,8.829018,7.8398786,8.135606,515.6898,887.222,477.70392,0.1725294,0.012785413,133.99828,3.8791618,0.84091043,0.0
Havantepe - S.I.L.A. (Moreon & Baffa SiLaHay Rework),-747.53546,224.15689,-26.444696,68.40376,30.372498,22.189896,5.9057527,10.755872,3.7440197,11.07696,6.5270605,5.4813027,-0.9096817,28.307106,17.912247,14.417688,9.665343,9.615552,9.461358,7.499308,7.477109,6.363271,6.388431,6.165011,6.2215343,5.946207,246.89526,132.45631,165.34335,0.07801676,0.010520619,166.70877,2.1684194,0.8745094,1.0
Hermanez - SFD015,-733.19403,121.94813,81.99219,54.403,30.628267,20.13733,3.4575133,2.9942172,-2.8817198,-1.6475508,2.243923,1.5868404,3.8832686,116.20135,49.81826,45.612656,21.14244,17.722437,17.390066,15.925009,13.49517,11.906337,10.3198,9.406732,9.374642,9.518574,820.6898,1108.9564,765.6241,0.13972236,0.027332984,128.7409,3.004375,0.37295958,1.0
JACKLYN - SONIC WAVES - 01 BARRED SPIRAL WAVE,-685.5582,90.99446,41.91357,49.213257,35.20309,29.963455,23.905163,26.535254,15.965273,13.077451,2.9450548,2.7672622,4.5306654,89.87388,45.691227,49.006634,22.43016,17.193338,11.837516,12.521817,13.044675,13.479268,12.413004,10.39747,9.566748,9.663666,1180.9923,1600.2921,1220.3954,0.18788625,0.041868277,70.00624,2.801178,0.84521663,0.0
James Pepper - For All My Wrongs,-775.399,228.67351,-33.57355,26.792738,16.288368,17.360666,11.76762,15.877541,7.8543186,8.221551,1.6571771,1.0752286,-0.6259065,83.98989,38.71771,35.73844,17.599403,18.559874,13.905997,13.119332,11.093817,10.866776,9.772473,8.348293,7.247225,7.0897293,514.4879,458.57318,569.4512,0.113743745,0.020450957,131.94034,3.7344024,0.2939061,0.0
Janeret - Bright,-754.231,35.76889,26.057558,28.15244,24.078815,31.957462,20.566133,17.964724,11.691287,11.744468,7.6394744,6.1392946,5.039399,147.4427,88.40396,50.10179,31.110456,28.883226,24.168943,21.607826,18.788797,16.9638,16.274698,16.411112,12.885192,12.756978,2677.6018,2686.873,3626.641,0.1218578,0.11928342,124.94759,3.8254294,0.6567794,0.0
Janeret - Equinoxe,-706.19586,71.467804,44.38416,27.079765,14.315797,24.463688,13.576734,14.930213,15.823242,20.157011,18.183062,12.034616,5.5473967,123.94309,85.31917,43.782825,28.114075,24.209248,24.291634,17.466022,16.551256,18.61447,16.616339,14.532012,12.016788,9.113013,2765.2454,2864.1,3956.7864,0.15365298,0.11960624,126.943436,3.8177047,0.8054768,1.0
"Jon Sable - Second Avenue EP - 01 All Night, All Right!",-697.0851,151.94603,50.545334,48.250443,5.4112134,1.810381,1.6456953,14.421273,15.292026,17.205153,9.000589,8.69375,5.205577,115.39855,73.20058,37.7351,30.936047,23.091213,19.445303,16.144917,16.401741,14.806765,12.908163,11.6223755,9.529478,9.508039,974.20636,1127.827,796.8868,0.15431313,0.032101706,132.99068,3.4148858,0.8887494,0.0
Jon Sable - Second Avenue EP - 02 Shoplifters,-697.26154,45.351154,37.840233,4.8589797,17.004673,26.3735,1.1991961,6.8353844,8.450657,6.8267665,8.4869795,6.4041004,2.2514021,99.30457,65.96486,38.303944,30.359232,22.624998,19.0872,16.979864,14.54602,14.711893,13.325412,11.00552,8.562356,10.024301,3613.158,2757.5667,4742.436,0.13270013,0.14854838,134.01677,3.381272,0.84731096,0.0
Jon Sable - Second Avenue EP - 03 Shifting Sounds,-732.2393,69.041695,55.658142,42.13295,12.760206,24.703556,10.35144,19.0975,3.2488391,-0.52273136,10.578559,7.134758,12.296017,129.5238,70.49588,44.327827,25.582554,20.277807,20.838085,18.412405,13.497265,10.948005,10.293642,10.089114,10.914597,11.043389,2928.0276,2984.6711,3528.08,0.14313644,0.10452562,129.0417,3.6774018,0.7622615,0.0
Joris Voorn - Shining,-538.6792,75.69497,57.334484,-2.3438244,-5.9050612,29.238161,19.04279,13.010197,-7.3190923,-9.135048,2.5353613,2.2699623,3.0450168,54.00925,23.621168,17.420485,12.187307,13.259044,15.736752,12.186537,11.773577,10.591531,11.837677,10.85284,9.434155,6.634754,3458.0652,1753.1184,4088.2932,0.18863294,0.14508225,140.04118,3.1064625,0.69343287,0.0
Junkyard [Free Download],-676.1228,143.85147,-23.527605,1.5386398,-16.203615,8.16681,7.2890124,17.01461,12.7607155,11.359564,6.0344696,3.4558806,3.4484308,148.684,79.9548,53.081184,35.92234,34.758385,20.96394,15.410153,13.350746,11.300738,11.013754,10.394139,10.466522,7.9058228,1153.4744,1127.9818,1239.1129,0.12885784,0.04498591,65.37293,2.6811416,0.7064548,1.0
Kaap - Carsten Jost - La Collectionneuse II (Kaap Remix),-803.0386,253.95778,12.321987,44.050922,39.338097,20.267582,14.587616,13.672255,11.343371,7.0823736,-0.8262194,0.62518674,0.35027456,106.332275,33.033493,28.87438,18.382498,20.769077,10.7909975,9.259414,9.166501,9.533505,11.311248,8.072627,6.4319696,7.6324344,182.55856,179.78789,158.67929,0.14757147,0.0050533805,119.9969,2.416407,0.88281655,0.0
KaioBarssalos - Bloomy,-751.5779,165.80252,107.82855,87.48428,19.085543,10.1725645,-1.9187942,1.8952502,-1.6014171,7.6888013,12.813218,14.718468,14.720917,146.43471,102.069565,33.767975,22.891508,16.272549,12.084612,11.509784,9.634723,7.659689,8.7943535,10.684376,11.0592985,11.548962,422.5184,541.351,226.70256,0.22961798,0.012399321,139.07439,2.8787143,0.8433965,0.0
KaioBarssalos - Broken Love (Original Mix),-672.9071,114.340256,92.98301,51.672974,22.327726,8.95161,-2.6765382,2.9669566,8.130944,12.020088,9.429423,5.771735,4.2755947,116.98523,50.81474,48.435226,20.299726,22.76564,19.361536,14.474282,12.58799,9.716467,9.591251,9.759085,8.414142,7.5117393,981.7198,817.49713,479.2283,0.22609004,0.03231534,141.09778,2.7288842,0.9370931,0.0
KaioBarssalos - Detroit,-679.2541,191.70383,22.545921,41.476875,21.752855,29.437319,18.448013,17.562002,11.035483,11.661669,7.961744,7.1598387,3.6157417,109.35177,53.324368,33.047962,15.697528,14.865993,10.2641325,10.952287,8.794633,9.018505,8.155524,7.4921837,7.351405,6.5534043,327.99838,346.20987,169.94987,0.21055272,0.009267899,136.9068,2.6225367,0.62627846,1.0
Kaishandao - Modified Goddess - 01 Modified Goddess,-726.98615,196.17328,66.83871,19.567633,-25.242311,-1.5469506,-4.9780183,16.250315,12.116256,4.968965,-5.258392,10.515686,7.982028,108.07507,60.13827,41.200863,19.94059,25.981194,16.757383,13.410929,16.851704,13.044955,13.858821,12.301914,11.028514,10.515526,635.8435,684.5284,509.02493,0.11305145,0.024089549,129.91972,3.4771984,0.81809634,0.0
Kalathos - Inner Exploration,-792.4296,197.3898,40.555042,70.931496,30.459568,35.765385,11.75697,31.303236,-2.8263772,-3.8984153,6.6318116,3.0448442,-12.359449,146.37158,72.83848,37.991047,24.475992,33.682262,23.56259,15.706412,15.795017,11.619789,16.323223,14.153768,10.07618,12.066047,461.5134,507.28748,366.9641,0.19482219,0.013721365,138.9106,3.4100716,0.56748813,1.0
Karliza,-766.398,199.50404,58.970737,62.870907,27.06193,17.698465,18.479479,12.431312,9.877755,3.75625,6.736351,7.4749556,3.7887936,137.3508,72.448235,47.889027,33.886745,21.27688,15.515555,14.59189,9.720929,8.0393715,8.696727,8.3221855,8.574938,8.634678,338.69037,440.15652,150.93234,0.23113614,0.009361777,144.32373,2.382418,0.5746888,1.0
Kay Mascara & Max Balateu - The Blossom,-724.20776,156.26268,40.61261,48.969963,21.471828,34.460392,22.54675,21.885029,4.3863206,18.234144,7.7758303,7.116716,5.5905433,90.31514,61.92613,31.241043,25.295568,20.571657,14.772469,13.323949,10.778349,11.046197,9.936439,7.5811706,9.668629,8.603225,500.4796,836.77606,487.08356,0.18777432,0.015582311,143.96484,3.7567763,0.81096673,0.0
Kay Mascara & Max Balateu - small scale,-841.0941,129.47247,39.969387,72.246155,64.95977,52.259113,22.070621,17.962273,22.373102,29.908598,16.1466,2.938929,9.319515,135.19945,72.25019,28.739496,23.324848,25.460443,17.13302,11.9551735,12.210971,11.28037,16.034132,10.36289,8.662918,8.975665,269.04767,515.5121,135.99655,0.23572432,0.0086585395,145.05667,3.7376938,0.6464417,0.0
Kontakt Records - Blue Channel - Dubplate Vibing Part II - 01 Complete With U - Bluetrain Special Edition Dub,-823.8383,203.73065,79.14498,22.030506,16.44629,16.350527,15.380088,15.459659,14.712725,9.487456,3.877924,5.049982,6.854229,99.62598,52.19438,32.87027,26.606752,19.794844,15.900341,14.14884,13.394919,13.570741,13.837773,12.942549,11.1417675,9.4158125,410.02777,819.91925,362.4159,0.13111734,0.011914818,129.1002,3.7683873,0.8989655,0.0
Kontakt Records - Blue Channel - Dubplate Vibing Part II - 02 Traveller,-704.57654,102.54873,44.420803,15.239603,26.308052,12.096189,8.727609,3.3375118,-1.0810907,1.1329792,-1.1466182,0.111820996,1.394747,91.310356,48.690277,47.0042,26.398256,20.508097,17.411722,16.145697,13.775966,13.615418,13.327909,12.590592,12.439071,11.623656,1903.4052,1942.6871,2049.6277,0.0765011,0.07310241,123.78403,3.5584748,0.84619725,0.0
Kontakt Records - Bluetrain - Precious Times - 01 Precious Times feat. Prince Morella,-808.35614,176.80046,5.2895746,8.276275,47.634396,36.481857,9.002027,2.5622873,10.854994,17.895065,13.6254015,9.410563,-0.5620746,97.100204,67.65007,35.076897,32.376026,25.142767,24.253098,17.087133,17.686188,17.805616,15.00106,12.176391,9.771211,8.68999,797.84174,1274.5647,925.3779,0.09332972,0.031044299,126.987816,2.7459967,0.8467427,0.0
Kontakt Records - Bluetrain - Precious Times - 02 Woodland Dub,-801.0783,161.4141,54.234074,17.088255,12.8297205,20.737183,17.17984,20.858366,17.785418,16.447926,8.573808,9.261914,9.067327,74.21579,39.84401,30.539745,27.870157,22.004753,20.105234,16.284317,14.560681,12.546619,12.892791,14.069339,11.491367,8.532548,320.30823,402.42984,220.28009,0.11601033,0.013921211,126.05038,3.8392437,0.7885398,1.0
Kontakt Records - Octal Industries - Arborea - 01 Arborea feat. Oxun,-744.7848,134.15477,81.348045,64.650566,30.44712,9.913035,4.751259,10.4378,14.120964,16.324099,10.474763,7.7051764,6.1461253,99.78584,58.3532,21.368223,16.279173,14.53263,15.8970585,11.83633,11.068715,9.510449,9.310304,8.328813,6.6474843,6.4268937,615.3831,979.1422,385.88165,0.16428576,0.02144074,126.05042,3.899121,0.8809365,0.0
